idx_original,Class,prediccion_fraude,probabilidad_fraude
3823,0,0,0.00018465222001801324
3824,0,0,0.013742512791474214
3825,0,0,0.20417116732363655
3826,0,1,0.5264596829154841
3827,0,0,0.07028470232738201
3828,0,0,0.10056976865713435
3829,0,0,0.03782922588838348
3830,0,0,0.11305902571569998
3831,0,0,0.03632567219767779
3832,0,0,0.19673614122197594
3833,0,0,0.05419415977480149
3834,0,0,0.19141268109648835
3835,0,0,0.026934050034997166
3836,0,0,0.0386761816473988
3837,0,0,0.0005689151874400883
3838,0,0,0.011566762698687212
3839,0,0,0.0005488718076076819
3840,0,1,0.8512227358248395
3841,0,1,0.5076801232578156
3842,0,1,0.7346235248144892
3843,0,0,0.10203438196222883
3844,0,1,0.5460547906099372
3845,0,1,0.5927096854658783
3846,0,0,0.05102431265691502
3847,0,0,0.00042639220107029956
3848,0,1,0.9604325722076696
3849,0,0,0.00040485370901456044
3850,0,0,0.07544460270238663
3851,0,0,0.02925564936496945
3852,0,0,0.1174038314880137
3853,0,0,0.18819089277866857
3854,0,0,0.021526926920389135
3855,0,0,0.05490556909299653
3856,0,0,0.07814771935052084
3857,0,0,0.00045367720846093974
3858,0,0,0.0008544530030148421
3859,0,0,0.11937915634782009
3860,0,0,0.0004419775034604253
3861,0,0,0.089772351382068
3862,0,0,0.01909937053198244
3863,0,0,0.04672683601549713
3864,0,0,0.11627188747289076
3865,0,0,9.992816423710849e-05
3866,0,0,0.043223781311491606
3867,0,0,0.02799124962955687
3868,0,0,0.0367302340531863
3869,0,0,0.10154673181449103
3870,0,0,0.06970142173763111
3871,0,0,0.028942005182973074
3872,0,0,0.0002935638227460407
3873,0,0,0.11468287980369211
3874,0,0,0.022826509471941477
3875,0,0,0.02092333795935293
3876,0,0,0.08184566999613381
3877,0,0,0.05543204822738041
3878,0,0,0.0002507772303482577
3879,0,0,0.00011516340299876535
3880,0,1,0.5522152465098858
3881,0,0,0.0883666263672414
3882,0,0,0.04916619728067505
3883,0,0,0.21196310438226793
3884,0,0,0.165678047641905
3885,0,0,0.06883759798180866
3886,0,0,0.10314561690453658
3887,0,0,0.1743742175308729
3888,0,0,0.02455129128574036
3889,0,0,0.050101957248453684
3890,0,0,0.43948330498659516
3891,0,1,0.780070658979542
3892,0,0,0.00014672336066959233
3893,0,0,0.05287916245831793
3894,0,0,0.0004835075665330286
3895,0,0,0.070962974978818
3896,0,1,0.9805663858964713
3897,0,0,0.21048674416734808
3898,0,1,0.6153020323782611
3899,0,0,0.3118645437239822
3900,0,0,0.0009997244398925406
3901,0,0,0.011197386487386206
3902,0,0,0.2516812869199713
3903,0,0,0.0003686345236319651
3904,0,0,0.11490795645116257
3905,0,0,0.2991704671037007
3906,0,0,0.031524028515355226
3907,0,0,0.1565347627258342
3908,0,0,0.12666713240633254
3909,0,0,0.05616328164667535
3910,0,0,0.07486770795128717
3911,0,0,0.05248116522613941
3912,0,0,0.046654113658288386
3913,0,0,0.03301630560730627
3914,0,0,0.29028089589293055
3915,0,0,0.0005387925463425394
3916,0,1,0.9537787281314252
3917,0,0,0.031783192761033065
3918,0,0,0.03862730407291057
3919,0,0,0.41045874107693575
3920,0,0,0.02965116384685311
3921,0,0,0.20097064452323543
3922,0,0,0.04937969157294428
3923,0,0,0.00025957473541296397
3924,0,0,0.041476747983412
3925,0,0,0.055576470214546654
3926,0,0,0.00027929827479461033
3927,0,0,0.07479401507102713
3928,0,0,0.001125454102596089
3929,0,0,0.07801097902114047
3930,0,0,0.13341397189840817
3931,0,0,0.05314080037097717
3932,0,0,0.08405540664755304
3933,0,0,0.002607678147610124
3934,0,0,0.09850480580351356
3935,0,1,0.861057212739272
3936,0,0,0.26113490114256305
3937,0,0,0.0005596455238603855
3938,0,0,0.014428881719051524
3939,0,0,0.18223307575427103
3940,0,0,0.016448807536476092
3941,0,0,0.042580702564382185
3942,0,0,0.05868060602717102
3943,0,0,0.0003427612988254872
3944,0,0,0.021104432302505034
3945,0,0,0.03140984334167932
3946,0,0,0.06932557795191514
3947,0,0,0.0007324851862858557
3948,0,0,0.0009330280283733535
3949,0,1,0.8052760566966234
3950,0,0,0.00022035460532295788
3951,0,0,0.017975585490404813
3952,0,0,0.0003713055897058481
3953,0,0,0.1438878476639315
3954,0,0,0.12554315422220044
3955,0,0,0.2602331927188025
3956,0,0,0.05493431789475454
3957,0,1,0.6522885207283464
3958,0,0,0.08516803893277124
3959,0,0,0.06363325171531535
3960,0,0,0.03368225651825933
3961,0,1,0.627825005270674
3962,0,0,0.0019109197272421078
3963,0,0,0.0003667994145653759
3964,0,0,0.35280498761298995
3965,0,0,0.0005980624400130648
3966,0,0,0.05925038875466424
3967,0,0,0.032319596433691075
3968,0,0,0.017239989119237836
3969,0,0,0.10058529386052392
3970,0,0,0.0516282179873276
3971,0,0,0.07635146691553558
3972,0,0,0.20928506839750904
3973,0,0,0.12731655053188962
3974,0,0,0.2305083497457017
3975,0,0,0.30024370261037864
3976,0,0,0.48189757264757627
3977,0,1,0.8656915808336471
3978,0,0,0.0011767785058635352
3979,0,0,0.01935403974292407
3980,0,0,0.003285207189227869
3981,0,1,0.9791786386161222
3982,0,0,0.03714069941374585
3983,0,1,0.7887444322162257
3984,0,1,0.8323356024627934
3985,0,0,0.0297516446113843
3986,0,0,0.08485341938492896
3987,0,0,0.0002966386174333795
3988,0,0,0.03049719698339064
3989,0,0,0.06688206203117872
3990,0,0,0.0001874626666103972
3991,0,0,0.02136058763431631
3992,0,0,0.05166569556190869
3993,0,1,0.9656734050256303
3994,0,0,0.047316931024654146
3995,0,0,0.20623976207454933
3996,0,0,0.033537414314646734
3997,0,0,0.056765204439966584
3998,0,0,0.04703347647464172
3999,0,0,0.00032865083334367715
4000,0,0,0.06055246914099884
4001,0,0,0.21433468760335037
4002,0,0,0.058795112991314735
4003,0,0,0.08549550034298889
4004,0,0,0.09085608620170399
4005,0,1,0.9894511609215028
4006,0,0,0.3086519482573414
4007,0,0,0.025275539388851537
4008,0,0,0.049940581656151034
4009,0,1,0.6123867349046326
4010,0,0,0.00030002822156086225
4011,0,0,0.0002532676282948566
4012,0,1,0.5763519480482411
4013,0,0,0.0005315101259238292
4014,0,1,0.6605984270063165
4015,0,0,0.04027360193022217
4016,0,1,0.9673492162658511
4017,0,0,0.0004048538491297596
4018,0,0,0.030383118982243294
4019,0,0,0.00047340668085428647
4020,0,0,0.046969457787287644
4021,0,0,0.04596655375868069
4022,0,0,0.04186298606043266
4023,0,0,0.05655108017894564
4024,0,0,0.1494329940720032
4025,0,0,0.1768941926911607
4026,0,0,0.053663315837777135
4027,0,0,7.30189578311247e-05
4028,0,0,0.04351590213111345
4029,0,0,0.0003371963145637631
4030,0,0,0.00019614184868471353
4031,0,1,0.889218632661265
4032,0,0,0.1597448822865399
4033,0,0,0.15122103448710308
4034,0,1,0.8454393226378806
4035,0,0,0.3242306100511368
4036,0,0,0.0360071530126642
4037,0,0,0.043344121335602094
4038,0,1,0.811540865998594
4039,0,0,0.0841857975845197
4040,0,0,0.10687728256536916
4041,0,1,0.9484587376894312
4042,0,0,0.0699049587548225
4043,0,0,0.04688099080269402
4044,0,0,0.45940158619356236
4045,0,0,0.03927215728399803
4046,0,0,0.06166964830910236
4047,0,0,0.0005082814301333363
4048,0,0,0.00011965974986884187
4049,0,0,0.04672618312636596
4050,0,0,0.0004342742750000067
4051,0,0,0.0847360580463685
4052,0,0,0.06003699727758391
4053,0,0,0.00040228137377607557
4054,0,0,0.060215026036182326
4055,0,0,0.060978153219836385
4056,0,0,0.2238641124626494
4057,0,1,0.8798188338519584
4058,0,0,0.47195822843518265
4059,0,0,0.1754114357917915
4060,0,0,0.02103744142163795
4061,0,0,0.127555257072592
4062,0,0,0.02136401087912035
4063,0,0,0.08089205295701869
4064,0,0,0.06448444973483897
4065,0,0,0.044320014960071895
4066,0,0,0.04850451544404998
4067,0,0,0.20888147416728384
4068,0,0,0.0002033059217214127
4069,0,0,0.05447711659093869
4070,0,1,0.9265090172355983
4071,0,0,0.0001743225347880799
4072,0,0,0.0004682692782894218
4073,0,0,0.17401965554188256
4074,0,0,0.00036765289595765014
4075,0,0,0.06940609515615283
4076,0,0,0.03595202621449277
4077,0,0,0.05582689042600407
4078,0,0,0.2393680077433392
4079,0,0,0.23274444865818855
4080,0,0,0.03991063740375805
4081,0,0,0.063343793107728
4082,0,0,0.37833626245109775
4083,0,0,0.00029874263752980055
4084,0,0,0.0014714670600574633
4085,0,0,0.03344479079148784
4086,0,0,0.00020690644384896247
4087,0,0,0.1837412776332766
4088,0,0,0.07554833683844409
4089,0,0,0.03304023304727552
4090,0,0,0.0371459439660203
4091,0,0,0.05867355236068436
4092,0,1,0.6448850648961368
4093,0,0,0.0012086845279722807
4094,0,1,0.5701718956271663
4095,0,0,0.05619986596935165
4096,0,0,0.0667036191910077
4097,0,0,0.021556181853975752
4098,0,0,0.0005273405575701137
4099,0,0,0.0013521895288557627
4100,0,0,0.4231158769899388
4101,0,0,0.04823943993703186
4102,0,0,0.09748917458518817
4103,0,0,0.031642062392244014
4104,0,1,0.570890811756383
4105,0,0,0.033545669101661686
4106,0,0,0.030728402904981994
4107,0,0,0.16786234452094811
4108,0,0,0.06678591932612424
4109,0,0,0.0874430457046268
4110,0,0,0.06686894088186524
4111,0,0,0.00012836742574322046
4112,0,0,0.11665664522534364
4113,0,0,0.010851563284758921
4114,0,0,0.08895966901050283
4115,0,0,0.007446281697460533
4116,0,0,0.18082715692648874
4117,0,0,0.0013505224397756751
4118,0,0,0.1602992605923902
4119,0,0,0.00046443452401059566
4120,0,0,0.03556206040399281
4121,0,0,0.04387101370702924
4122,0,0,0.04201060386992064
4123,0,0,0.04694630210483193
4124,0,0,0.07339480415438204
4125,0,0,0.23354284268202127
4126,0,0,0.03776236547796817
4127,0,0,0.1362088616511483
4128,0,0,0.021917299432360537
4129,0,0,0.04899890342598954
4130,0,0,0.06600987479676043
4131,0,0,0.01075365592579844
4132,0,1,0.8532394714274585
4133,0,0,0.03858284295878651
4134,0,0,0.09918622042665476
4135,0,0,0.0005038528791423857
4136,0,0,0.029511650763435184
4137,0,0,0.03965337122861498
4138,0,0,0.038340828667258214
4139,0,0,0.06159906505542665
4140,0,0,0.1814131504832803
4141,0,0,0.47913239155508824
4142,0,0,0.10614362728942113
4143,0,0,0.002489925943890255
4144,0,0,0.19408896098948256
4145,0,1,0.98669347252937
4146,0,0,0.09750908274052666
4147,0,0,0.008147420613120545
4148,0,0,0.0005029171926074587
4149,0,0,0.026292415696854494
4150,0,0,0.0723654479907565
4151,0,1,0.8268107043908567
4152,0,0,0.09110531135154036
4153,0,0,0.3790868774484245
4154,0,0,0.29448161604175294
4155,0,0,0.0429004953368198
4156,0,0,0.0004484297836779111
4157,0,0,0.3709471061503042
4158,0,0,0.021613906246139868
4159,0,1,0.6857677562487033
4160,0,1,0.685448646872688
4161,0,1,0.5007087727865124
4162,0,0,0.02143630778248453
4163,0,1,0.9672923045254024
4164,0,0,0.37156752342635385
4165,0,0,0.109261552426879
4166,0,0,0.06736514270337757
4167,0,0,0.05711216959709236
4168,0,0,0.17796344255673827
4169,0,0,0.048630048425982
4170,0,0,0.10992969841851837
4171,0,1,0.9838037647638168
4172,0,0,0.0378987966273123
4173,0,0,0.07480602596529537
4174,0,0,0.024418242563963594
4175,0,0,0.05700331659778496
4176,0,0,0.02793392395011785
4177,0,0,0.28617683808543287
4178,0,0,0.028801720359729704
4179,0,0,0.027523774213388016
4180,0,0,0.050204027016550516
4181,0,0,0.00018514206228019677
4182,0,0,0.0002960127699892954
4183,0,0,0.001175766793981814
4184,0,0,0.10501475969388706
4185,0,0,0.00021436814235459967
4186,0,0,0.0005090972093409501
4187,0,0,0.1407242071785005
4188,0,0,0.06936631417964519
4189,0,0,0.0937196629814906
4190,0,0,0.10825444625838024
4191,0,0,0.11493746003346478
4192,0,0,0.032139814093074745
4193,0,0,0.08116339257494672
4194,0,1,0.9222818126694154
4195,0,0,0.00020947966327186193
4196,0,0,0.08321418601404997
4197,0,1,0.9965053526580213
4198,0,0,0.05598077623529943
4199,0,0,0.0762472089277914
4200,0,0,0.0007004341211618036
4201,0,0,0.03419938410210663
4202,0,0,0.057473783612795384
4203,0,0,0.026639604027504087
4204,0,1,0.6565825630256668
4205,0,1,0.8218727916618365
4206,0,0,0.020211521489178076
4207,0,0,0.022939349223595067
4208,0,0,0.08427716748487864
4209,0,0,0.04322197021571139
4210,0,0,0.033913329699544505
4211,0,0,0.05294913680796778
4212,0,1,0.5826342583999019
4213,0,0,0.4636216865175059
4214,0,0,0.12360005918984139
4215,0,0,0.058285698888109694
4216,0,1,0.8451907857514264
4217,0,0,0.00023241177267330185
4218,0,0,0.35187106025488707
4219,0,0,0.028422097916572294
4220,0,0,0.03992823677876049
4221,0,0,0.001340773627078708
4222,0,1,0.7104684176468479
4223,0,0,0.18458180679619116
4224,0,1,0.9854747470212512
4225,0,0,0.0005888956543690814
4226,0,0,0.03373379165565932
4227,0,1,0.9151893697937096
4228,0,0,0.034770521356163285
4229,0,0,0.27490695657397174
4230,0,0,0.02332292592871164
4231,0,0,0.29880347473689906
4232,0,0,0.13704514319019967
4233,0,0,0.021165177711846613
4234,0,0,0.08376331903446331
4235,0,0,0.13396915675915297
4236,0,0,0.014114238908705223
4237,0,0,0.11650581024674966
4238,0,0,0.04441484945310223
4239,0,0,0.10687716717931633
4240,0,0,0.06176808885192562
4241,0,0,0.048854458621232576
4242,0,0,0.00024790731089391414
4243,0,0,0.0019125283846323086
4244,0,0,0.05124465922222486
4245,0,0,0.04345376640376897
4246,0,0,0.06345697725126648
4247,0,0,0.033918218537913825
4248,0,0,0.08534019206411647
4249,0,1,0.5145684902315103
4250,0,0,0.11585495825521709
4251,0,0,0.06364656073195342
4252,0,0,0.014410668373371491
4253,0,0,0.021605977127430006
4254,0,0,0.08591703798929624
4255,0,0,0.03245766284811089
4256,0,1,0.9372726247985155
4257,0,0,0.0038793070846387247
4258,0,0,0.030146042699439806
4259,0,0,0.011594224170812285
4260,0,0,0.030994891517603415
4261,0,0,0.06876684072463689
4262,0,0,0.04827729047730908
4263,0,0,0.06842919049713227
4264,0,0,0.030779894553056
4265,0,0,0.06565877360946265
4266,0,0,0.041820773735573226
4267,0,0,0.3561802236082464
4268,0,0,0.07790341365035222
4269,0,1,0.853609319071377
4270,0,0,0.0018191341334353793
4271,0,0,0.04910924448399212
4272,0,0,0.2526634397976715
4273,0,0,0.0019463412065163787
4274,0,1,0.5589139750727469
4275,0,0,0.0017785733728725545
4276,0,0,0.1074980608632785
4277,0,0,0.033622052976653084
4278,0,0,0.4817796736936089
4279,0,0,0.06485296381221115
4280,0,0,0.0008573637510908706
4281,0,0,0.0006913102850448961
4282,0,0,0.14333319568516473
4283,0,1,0.6522850418436227
4284,0,0,0.04105378312530572
4285,0,0,0.07227956145653221
4286,0,0,0.2426335022736979
4287,0,0,0.025075981128988137
4288,0,1,0.9563611668557594
4289,0,0,0.000441617736367554
4290,0,0,0.022262912595126843
4291,0,0,0.0009079720900671107
4292,0,0,0.2620112834142738
4293,0,0,0.12714168238973822
4294,0,0,0.08192498505472492
4295,0,0,0.056387139059117915
4296,0,0,0.21706103431494927
4297,0,0,0.07504598368945832
4298,0,0,0.22013716768218933
4299,0,0,8.894684339714567e-05
4300,0,1,0.9176557211448949
4301,0,0,0.20556484428701985
4302,0,0,0.05530118042689891
4303,0,1,0.8034430320301094
4304,0,0,0.24519148505602162
4305,0,0,0.048761266826414115
4306,0,0,0.18457237645558397
4307,0,0,0.11622616706349993
4308,0,0,0.0420223874979325
4309,0,0,0.000203151759570942
4310,0,0,0.030947918573855402
4311,0,1,0.5888455433039967
4312,0,0,0.021211663522095355
4313,0,0,0.028769761659446686
4314,0,1,0.9988576257602801
4315,0,1,0.8581613752462627
4316,0,0,0.03724456465764481
4317,0,0,0.41603878364775126
4318,0,0,0.05178877489772496
4319,0,0,0.0008754495013773448
4320,0,0,0.02686817597444822
4321,0,0,0.16086681548168252
4322,0,0,0.050538163884982085
4323,0,0,0.17417894461050926
4324,0,0,0.04575348737301244
4325,0,1,0.8205444225245128
4326,0,0,0.04228148379840481
4327,0,0,0.0352640119578881
4328,0,0,0.4340754436679352
4329,0,0,0.07690120883871676
4330,0,0,0.0001595762456699855
4331,0,0,0.0008511619555629623
4332,0,0,0.07011109911136619
4333,0,0,0.04387311757334915
4334,0,0,0.10116013524304102
4335,0,1,0.8425249282467011
4336,0,0,0.08663401695928719
4337,0,0,0.00771138910937582
4338,0,0,0.0006948034636678785
4339,0,0,0.001376670188828281
4340,0,0,0.05535892939649683
4341,0,1,0.8900171124645218
4342,0,0,0.06495569821388336
4343,0,0,0.004144247618394789
4344,0,0,0.3694970515599423
4345,0,0,0.04999313113786386
4346,0,0,0.06213810619916716
4347,0,1,0.7806850724268732
4348,0,0,0.01597752871802415
4349,0,0,0.05568288041178809
4350,0,1,0.8875843232459045
4351,0,0,0.07238899204065476
4352,0,0,0.031448498704214775
4353,0,0,0.05816243283087728
4354,0,0,0.06885116237782067
4355,0,0,0.027975756000863144
4356,0,1,0.9877150116845242
4357,0,0,0.00021537353641350578
4358,0,0,0.37299557479661194
4359,0,1,0.7289252774815288
4360,0,0,0.37798180324878144
4361,0,0,0.00024720930208583104
4362,0,1,0.5837470293104547
4363,0,0,0.03364786574327548
4364,0,0,0.034403875629332586
4365,0,0,0.13850888735412234
4366,0,1,0.5185928684557546
4367,0,0,0.018451321066009677
4368,0,0,0.000475208983313865
4369,0,0,0.06789392861438286
4370,0,0,0.00022583862138745984
4371,0,0,0.029965079357273872
4372,0,0,0.0761909981959566
4373,0,0,0.06450701179422598
4374,0,0,0.4821215194354886
4375,0,0,0.028441236394941807
4376,0,0,0.3683845342976404
4377,0,0,0.0004524034686814085
4378,0,0,0.00029891714295536163
4379,0,0,0.002134262938682875
4380,0,0,0.18420442713814847
4381,0,0,0.1808822806729269
4382,0,0,0.19055170682400513
4383,0,0,0.08120632796030051
4384,0,1,0.8178742639126769
4385,0,0,0.13095989506000402
4386,0,0,0.05095926705215782
4387,0,0,0.033864915141119036
4388,0,0,0.08447184843290186
4389,0,0,0.006133023054542607
4390,0,0,0.02113638900882974
4391,0,0,0.0005312942214462042
4392,0,0,0.0006271972764845911
4393,0,0,0.033217794372830976
4394,0,1,0.9499450160745749
4395,0,0,0.05085727452315515
4396,0,0,0.00045085078087695813
4397,0,0,0.43976204176064526
4398,0,0,0.1173335492769118
4399,0,0,0.05930181157649208
4400,0,0,0.06103249781127401
4401,0,0,0.03248457110767773
4402,0,0,0.23562509554547154
4403,0,0,0.07570426502152092
4404,0,0,0.03456653504240808
4405,0,0,0.008382824413548493
4406,0,0,0.11229523591699211
4407,0,0,0.0006428009964780974
4408,0,0,0.08535917908979113
4409,0,0,0.04861880055249487
4410,0,0,0.048827059234687026
4411,0,0,0.01508784607126517
4412,0,0,0.2947530633814095
4413,0,0,0.004113965935936379
4414,0,0,0.08085673872257064
4415,0,0,0.0002520754630421463
4416,0,0,0.4111999385931495
4417,0,0,0.044890901385215926
4418,0,0,0.03637285701496413
4419,0,1,0.9907616858061046
4420,0,1,0.9914212528044977
4421,0,0,0.0014060827218768082
4422,0,0,0.028511594664425512
4423,0,0,0.2530403250531388
4424,0,0,0.03444697857160034
4425,0,0,0.048382481024569504
4426,0,1,0.8369049333382078
4427,0,0,0.0009742026808773756
4428,0,0,0.032903027756994024
4429,0,0,0.0005331466449943073
4430,0,0,0.10301895839613988
4431,0,0,0.0870262516439071
4432,0,0,0.033525319194128
4433,0,0,0.03338986445493653
4434,0,0,0.03177036160065456
4435,0,0,0.0038314977111091747
4436,0,0,0.0007254394130872982
4437,0,0,0.05022214619201794
4438,0,0,0.05021238695348271
4439,0,0,0.24310118713012788
4440,0,0,0.08120535136467073
4441,0,0,0.04263422352223085
4442,0,0,0.05517160193843052
4443,0,0,0.2809511013368849
4444,0,0,0.44303404543940234
4445,0,0,0.043953418265610104
4446,0,0,0.09110538907742184
4447,0,0,0.02819602093894976
4448,0,1,0.646447696315536
4449,0,0,0.0019901818648749596
4450,0,0,0.06970688264361957
4451,0,0,0.34275561929351867
4452,0,0,0.0009800107459752873
4453,0,0,0.043506893821805205
4454,0,0,0.00032665714690138374
4455,0,0,0.0006126938266632053
4456,0,0,0.0002456322472623182
4457,0,0,0.059388687817959786
4458,0,0,0.0018228944657305694
4459,0,0,0.09687473412210772
4460,0,0,0.050485637607956414
4461,0,0,0.07706026612518331
4462,0,0,0.05478641356805493
4463,0,0,0.040380090446569185
4464,0,1,0.997949072972865
4465,0,0,0.0010240368177727814
4466,0,0,0.1212774013125196
4467,0,0,0.05253723804413079
4468,0,0,0.1988929567043777
4469,0,0,0.0004170320402866884
4470,0,0,0.14102909172947214
4471,0,0,0.03698508352518807
4472,0,1,0.7215641828420079
4473,0,0,0.0662038183831496
4474,0,0,0.0006220192542690836
4475,0,0,0.00048795460194984503
4476,0,0,0.06750205448811412
4477,0,1,0.9436468906158879
4478,0,0,0.11342434472850312
4479,0,1,0.8375605954639186
4480,0,0,0.005783781569438565
4481,0,0,0.03508608584719287
4482,0,0,0.0001598407828100418
4483,0,1,0.5266497575880246
4484,0,1,0.7667310748047368
4485,0,0,0.00017075699031611838
4486,0,0,0.03575111411507154
4487,0,0,0.04868858250090773
4488,0,0,0.0008100213294225467
4489,0,1,0.6129433501456889
4490,0,0,0.03136839870459536
4491,0,0,0.028812518837285833
4492,0,1,0.9854252207926754
4493,0,0,0.04670019388433036
4494,0,0,0.0005477097166645843
4495,0,0,0.08722297473646898
4496,0,0,0.02519717724155501
4497,0,0,0.07153282704435478
4498,0,0,0.061990107391663725
4499,0,0,0.044413924779453405
4500,0,0,0.2767033205188776
4501,0,0,0.06112316074700954
4502,0,0,0.13684487739075601
4503,0,0,0.0031724493919180136
4504,0,1,0.6782115516942244
4505,0,0,0.14918033632241987
4506,0,1,0.9184967040970281
4507,0,0,0.2823330818864141
4508,0,0,0.001679688631134402
4509,0,0,0.08219839964467718
4510,0,0,0.03781702132177367
4511,0,0,0.2878915916014657
4512,0,0,0.15917929286240937
4513,0,0,0.04999101118966793
4514,0,1,0.7043313672183324
4515,0,0,0.058703734558549464
4516,0,0,0.0021749450680154706
4517,0,1,0.8867852634823632
4518,0,0,0.061878858136640555
4519,0,0,0.004015352018855909
4520,0,0,0.2541312363892133
4521,0,0,0.04113582647260887
4522,0,0,0.05321550871307017
4523,0,0,0.050167498173818326
4524,0,0,0.03743210413543315
4525,0,0,0.0014613145482183074
4526,0,0,0.2571831370763308
4527,0,0,0.00843380788536658
4528,0,0,0.0005827770531763749
4529,0,0,0.08928676738692841
4530,0,0,0.0744518872228388
4531,0,0,0.05730275987103024
4532,0,0,0.045811469016162266
4533,0,0,0.20776745177470446
4534,0,0,0.0008715327331133403
4535,0,0,0.10432485664329369
4536,0,0,0.03622647688414513
4537,0,0,0.05645779699316429
4538,0,0,0.00031164780398259254
4539,0,0,0.16419543260367303
4540,0,0,0.07119110697096157
4541,0,0,0.002345745253785319
4542,0,0,0.0015468983968654753
4543,0,0,5.581069842394924e-05
4544,0,0,0.0016890010569182259
4545,0,0,0.035858433693303736
4546,0,0,0.13052952521416336
4547,0,0,0.0004041279892116116
4548,0,0,0.09305881456731312
4549,0,0,0.0471329217885477
4550,0,1,0.8297090449526938
4551,0,0,0.17794667591845403
4552,0,1,0.9764835917338829
4553,0,0,0.023802933726456022
4554,0,0,0.06751341454587743
4555,0,1,0.6317895131597282
4556,0,1,0.9892861819869694
4557,0,0,0.49179890019806966
4558,0,1,0.5181357323217096
4559,0,1,0.8560662637030241
4560,0,0,0.03769148886303854
4561,0,0,0.0004256632605987286
4562,0,0,0.10293135899803145
4563,0,0,0.07882938990060429
4564,0,0,0.1106316684302844
4565,0,0,0.09700964392608541
4566,0,0,0.07941199576390494
4567,0,0,0.002546197035209921
4568,0,0,0.30694892456758105
4569,0,0,0.014955676175366587
4570,0,0,0.05018558035946543
4571,0,0,0.0523173058309559
4572,0,0,0.035038598286270116
4573,0,1,0.7648493560941947
4574,0,0,0.03823735953530314
4575,0,0,0.20096873766966833
4576,0,0,0.004972376406424252
4577,0,0,0.23466524830120572
4578,0,0,0.05264555112692391
4579,0,1,0.696169928509066
4580,0,0,0.001074121935458593
4581,0,0,0.054148734736828116
4582,0,1,0.7155865079364554
4583,0,0,0.058723060682161
4584,0,0,0.00854770088909155
4585,0,0,0.028577459849542197
4586,0,0,0.04876915887138257
4587,0,0,0.00027450177266477544
4588,0,1,0.809307894024345
4589,0,0,0.2862128469273816
4590,0,0,0.10576243952606124
4591,0,0,0.030780888614003476
4592,0,0,0.10833242280205195
4593,0,0,0.020260834350614265
4594,0,0,0.026384949371963683
4595,0,0,0.05075593853155822
4596,0,0,0.12250475554814418
4597,0,0,0.02480859832152143
4598,0,0,0.005681433879918713
4599,0,0,0.0548217220928312
4600,0,0,0.00012794093924320388
4601,0,1,0.9547351146715657
4602,0,0,0.044212584332458026
4603,0,0,0.041392505967732154
4604,0,0,0.036946877558897286
4605,0,0,0.03199252903753788
4606,0,0,0.0025227436008648484
4607,0,0,0.09951185972505916
4608,0,0,0.031697755448077305
4609,0,0,0.0335172360805977
4610,0,0,0.06072143105304844
4611,0,0,0.03619539522777975
4612,0,0,0.0010660961645566403
4613,0,1,0.6943866470386897
4614,0,0,0.14223723643869046
4615,0,0,0.06720280119542671
4616,0,0,0.11500664342826626
4617,0,0,0.26650450364806855
4618,0,0,0.034153816773310815
4619,0,0,0.033285955386028215
4620,0,0,0.055888438551630254
4621,0,0,0.32871471679689834
4622,0,1,0.803526825217094
4623,0,0,0.20958299773039435
4624,0,0,0.10206407632855467
4625,0,0,0.2697307668064364
4626,0,0,0.14321412029889527
4627,0,0,0.04792582297930546
4628,0,0,0.18348622552955826
4629,0,0,0.10415652590196661
4630,0,0,0.13805601044295565
4631,0,0,0.3561698119493018
4632,0,0,0.0003409427394989379
4633,0,0,0.38907354102224834
4634,0,0,0.00027365447327607194
4635,0,1,0.6690906672203499
4636,0,1,0.5253571093800681
4637,0,0,0.22057602036374171
4638,0,0,0.2406845285954695
4639,0,0,0.03226843621944281
4640,0,0,0.023220398296687466
4641,0,0,0.12104466538518449
4642,0,0,0.1335752195835322
4643,0,0,0.02924434290209405
4644,0,1,0.582111225256935
4645,0,0,0.03611313223564313
4646,0,0,0.08036393218693921
4647,0,0,0.026411178725429325
4648,0,0,0.1353087311379804
4649,0,0,0.03978933676692466
4650,0,0,0.06566118680630025
4651,0,1,0.8322223578983844
4652,0,0,0.13907971176626482
4653,0,0,0.1884525564827805
4654,0,0,0.04098122263717731
4655,0,0,0.00011805469717723563
4656,0,0,0.00022408116952316438
4657,0,0,0.4698763551258656
4658,0,0,0.029442997900309627
4659,0,0,0.38507973541808466
4660,0,0,0.001580043194360943
4661,0,0,0.0012257732040274864
4662,0,0,0.33090317237705935
4663,0,0,0.041185108505187605
4664,0,1,0.8075328933458532
4665,0,0,0.05869028677755608
4666,0,0,0.030144727872854684
4667,0,0,0.06316876903867155
4668,0,0,0.0002410130961040821
4669,0,1,0.7619726081871907
4670,0,0,0.03158481577502112
4671,0,0,0.16852393481705033
4672,0,1,0.8787813362893515
4673,0,0,0.02411690037553242
4674,0,0,0.034357303860320085
4675,0,0,0.2499834397973747
4676,0,0,0.0779750870099594
4677,0,0,0.028187481139580212
4678,0,1,0.5052023434838052
4679,0,0,0.000323956269512729
4680,0,0,0.20542136047922485
4681,0,0,0.17040204574952264
4682,0,0,0.08182379322299241
4683,0,0,0.08996048989814825
4684,0,0,0.03097307832708664
4685,0,0,0.08375460608926652
4686,0,0,0.08168611230538075
4687,0,0,0.33163593645554357
4688,0,1,0.8217591356095049
