idx_original,dbscan_anomalia,gmm_logprob,gmm_cluster,Class
2976,0,-2.4028559084858956,4,0
238,0,-4.382568005073893,1,0
194238,0,-3.590962779910288,1,0
238715,0,-1.937625876823221,4,0
61280,0,-3.1066806929274544,0,0
191192,0,-3.0944995964674886,5,0
260755,0,-1.7282703373810318,4,0
230214,0,-4.7525092623391725,5,0
143819,0,-1.9469427094461726,4,0
177621,0,-2.531242200385252,4,0
167907,0,-2.7794384770092284,4,0
240178,0,-3.2720835119906604,5,0
78132,0,-5.024533309972416,3,0
254874,0,-2.190014585353932,0,0
148956,0,-2.462118436255833,4,0
236769,0,-2.9081960299782086,4,0
122472,0,-1.70014620216517,0,0
222275,0,-2.7743380252496976,4,0
47630,0,-3.2667609636424575,1,0
212493,0,-3.1515928982013186,4,0
154353,0,-2.328590330665768,0,0
237950,0,-2.5138693529129386,0,0
13229,0,-3.340630486575522,0,0
47535,0,-2.2105672289359077,4,0
215611,0,-7.3131641750383105,6,0
275785,0,-1.9561438534550482,4,0
162186,0,-3.7123491408794,0,0
213540,0,-7.409234238065605,3,0
191965,0,-7.44237895681424,6,0
108905,0,-2.8616368375722327,1,0
72569,0,-6.419427071355979,4,0
72496,0,-2.276459081476038,4,0
236587,0,-2.4759732230004907,4,0
42439,0,-3.0264453492541348,5,0
71162,0,-4.564989227202049,5,0
88293,0,-6.42559317919782,6,0
231486,0,-3.7337938863591824,0,0
21023,1,-11.737282595169262,2,0
212404,0,-4.0625794073713175,5,0
270329,0,-2.7632264864484397,0,0
151919,0,-2.9650422132342333,1,0
49890,0,-2.437754360577751,0,0
46589,0,-3.5272470040191437,0,0
243633,0,-2.966532345028372,0,0
93388,0,-2.3072801447198574,0,0
154054,0,-2.2260492931406257,0,0
156174,0,-1.6186005478867627,0,0
193086,0,-6.442444489175703,4,0
3747,0,-2.1015623617528427,0,0
190166,0,-2.193081962906184,0,0
190915,0,-4.005276841116781,1,0
286,0,-2.0799974909420764,0,0
82326,0,-7.2456007724347735,6,0
53030,0,-2.1504785994541584,0,0
21248,0,-1.7295550718321926,4,0
48398,0,-1.7307611652438528,4,0
238658,0,-2.2297730089162906,0,0
258456,1,-10.329307155652506,2,0
195391,0,-5.543515448468256,0,0
77597,0,-1.707045830617531,4,0
75749,0,-2.6715710516159943,5,0
163963,0,-4.053570252956516,5,0
216934,0,-2.3440465581550525,4,0
50565,0,-1.9631624274628297,0,0
113942,0,-2.6066946746165773,5,0
172079,0,-2.572329184768634,4,0
262389,0,-3.262841332723685,4,0
193300,0,-2.6021127117713756,0,0
273505,0,-1.7669086954606386,4,0
216727,0,-2.2016325757079196,4,0
259658,0,-3.7881242042566927,0,0
223840,0,-6.449720030164577,6,0
185238,0,-1.602491808152831,0,0
43077,0,-5.6174074736178845,1,0
171404,0,-2.666629545814735,4,0
90212,0,-2.1140645889308933,0,0
201614,0,-2.1598564199440298,0,0
147851,0,-3.624589678610479,1,0
3066,0,-2.93363597531344,5,0
48931,0,-5.28347119968359,4,0
204378,0,-4.111775618855869,1,0
222324,0,-4.187738545178254,1,0
167557,0,-3.7414516614846516,4,0
118698,0,-2.357562276076128,0,0
202683,0,-2.132699830450478,0,0
182861,0,-1.8273051470886492,0,0
72336,0,-3.0515968350910088,1,0
239750,1,-9.505351374736096,6,0
150620,0,-4.77611766950815,3,0
206415,0,-2.2900394828073174,0,0
200567,0,-2.4369622747359805,0,0
94387,0,-1.856603930268617,4,0
222239,0,-3.969095777947805,1,0
5327,0,-1.8321096113141662,4,0
263905,0,-2.7225263824778874,4,0
120258,0,-1.8058237005008682,4,0
199070,0,-2.7063315044414735,4,0
189914,0,-1.8373931747245442,4,0
37289,0,-2.024817670731993,4,0
108727,0,-2.5410665979148472,5,0
281360,0,-3.8013366846040717,0,0
98907,0,-2.846162224034005,5,0
265913,0,-4.398288975145743,4,0
180489,0,-3.4008564168007958,4,0
60637,0,-8.4254729420458,6,0
45663,0,-2.4795572258812966,0,0
95583,0,-4.713452847722819,3,0
185804,0,-3.6273414274263933,4,0
122614,0,-2.027126134455276,4,0
103618,0,-2.5470894604956036,5,0
131937,1,-11.473797299768528,2,0
214987,0,-2.847217188227283,5,0
192314,0,-2.244585576832779,4,0
257438,0,-1.7153311862332545,4,0
268488,0,-2.2800990518148057,4,0
282227,0,-2.7896336885823816,0,0
103856,0,-3.2640111311867233,1,0
165007,0,-2.06312773431113,4,0
84758,0,-2.026389681910037,4,0
33242,0,-2.750651975684187,5,0
146159,0,-2.7702686200659103,5,0
174866,0,-2.533481396649056,0,0
175394,0,-2.3988208194678693,5,0
269022,0,-2.30926798103175,4,0
165533,0,-3.1921448251850895,1,0
109339,0,-2.088543206234217,0,0
51798,0,-2.498404328132184,4,0
45131,0,-2.6805547223414736,5,0
222379,0,-1.9461582155316948,4,0
90103,0,-1.8572333857883168,4,0
176176,0,-1.9979319016724144,4,0
130183,0,-2.3495095475410963,0,0
12848,0,-3.602838074320328,1,0
165969,0,-3.240782283637142,1,0
210265,0,-2.53241657248786,5,0
101489,0,-2.4360662825118724,4,0
223103,0,-1.7523539520622853,4,0
135252,0,-1.7077481835787882,4,0
160843,0,-2.2416301991687093,4,0
211233,0,-2.113877467722024,0,0
165807,0,-1.9729747132224997,0,0
271721,0,-2.748078236073311,5,0
53554,0,-6.360882424854199,6,0
250718,0,-2.301210223339683,4,0
24145,0,-1.9091562286684751,0,0
211760,0,-2.8783573319065106,4,0
66408,0,-2.6668787051824387,0,0
117945,0,-2.229590861846124,0,0
163891,0,-2.485170724146455,0,0
188414,0,-2.540438885536785,4,0
31940,0,-3.3142744896998577,1,0
224090,0,-1.9203277669439658,0,0
150712,0,-6.1860055202732,6,0
89606,1,-10.362069522941642,2,0
40486,0,-2.8633305932784787,5,0
16056,0,-2.0190093456225138,4,0
171019,0,-2.6139130937353485,5,0
76173,0,-3.8428849936984273,1,0
134803,0,-6.589507183606994,3,0
212344,0,-2.6716161733460133,4,0
173366,0,-6.5175615878397615,6,0
1255,0,-2.9703990227653465,4,0
171996,0,-3.2678973225684693,5,0
261931,0,-2.9342617937440187,1,0
143452,0,-2.997094271496664,4,0
119777,0,-2.156328412744448,0,0
21414,0,-2.4370963891201916,4,0
251889,0,-3.208501288459761,4,0
11894,0,-4.85031294616384,5,0
258664,0,-2.467624964315527,4,0
168140,0,-2.3288062865095362,4,0
163062,0,-2.067075154135723,0,0
112032,0,-2.3217155813415635,0,0
42910,0,-3.693409987822482,1,0
178255,0,-1.7169888435052916,4,0
135496,0,-1.8159375193749399,4,0
265545,0,-4.623261245513455,1,0
248317,0,-2.510415037994804,5,0
232762,0,-7.833050372715512,6,0
148235,0,-1.7607458383575523,4,0
157041,0,-1.8624779985163111,4,0
250454,0,-3.3733247868643783,0,0
89998,0,-1.7129565016070654,0,0
156106,0,-2.6388168471864066,4,0
216107,0,-2.0527317217806513,0,0
13424,0,-1.9893843217804756,0,0
44232,0,-2.0305590146709664,0,0
94821,0,-2.069106350404398,4,0
208769,0,-3.169681223574631,5,0
83694,0,-5.333669688771117,5,0
277419,0,-2.6877466231694065,0,0
208522,0,-2.02531995211502,4,0
171780,0,-4.175962311145565,1,0
159015,0,-2.0359836181611195,0,0
50118,0,-2.33794598396927,0,0
247769,0,-3.71452729148472,5,0
71617,0,-2.3899916258082294,0,0
279854,0,-5.815070674199969,3,0
174211,0,-3.0234418990697676,4,0
171856,0,-2.997869071975596,5,0
124788,0,-3.0745871363534465,1,0
182825,0,-2.792797406144299,0,0
18662,0,-3.1197751719479916,1,0
145752,0,-1.910801456788266,4,0
193398,0,-5.19557742644918,5,0
173795,0,-3.267133422144844,5,0
135481,0,-1.7121599294585799,4,0
88349,0,-1.7605056965023194,4,0
206543,0,-2.333534836011774,4,0
23599,0,-2.717685760582787,1,0
73372,0,-2.963437708891706,5,0
140292,0,-4.330366799378441,4,0
49340,0,-2.5642340230364034,5,0
56324,0,-3.1784784212848387,1,0
137594,0,-2.159764825252683,0,0
74515,0,-4.032116467346858,1,0
877,0,-2.4842109967486197,0,0
271243,0,-2.9888843098903277,0,0
120662,0,-2.0643543013117194,4,0
279424,0,-3.770339582074711,4,0
194206,0,-2.345145567348984,0,0
165524,0,-2.1473734697729148,4,0
35863,0,-1.7948578639517967,4,0
151320,0,-3.8539122210055927,4,0
215113,0,-2.9400086320396954,0,0
147743,0,-2.153953030633041,0,0
258970,0,-3.1032082471918128,4,0
30172,0,-2.386672342549656,0,0
103104,0,-2.149292730327281,0,0
156004,0,-1.9101206856568667,0,0
103251,0,-3.1586981716872864,1,0
107929,0,-2.412051055923067,4,0
82614,0,-2.0069902090359455,4,0
152350,0,-2.012198711714738,4,0
231789,0,-2.868805995266844,0,0
116143,0,-2.4932531470230668,0,0
76154,0,-2.825950752188527,4,0
78961,0,-2.9395841665499507,4,0
203817,0,-3.352877639249657,4,0
262391,0,-5.905654379119961,1,0
207904,0,-2.7089889183306823,0,0
63397,0,-3.198570723026959,1,0
227761,0,-3.822260674477401,5,0
270160,0,-6.652900982815101,3,0
39560,0,-1.8464638888578233,4,0
69400,0,-4.276048762330901,4,0
276910,0,-7.155168178097989,6,0
94044,0,-1.7885684548137617,0,0
215978,0,-2.302740620470068,0,0
181845,0,-2.354226706120885,5,0
124435,0,-1.7380947524439294,4,0
46032,0,-2.165951654203069,0,0
222489,0,-1.83449370871199,0,0
262102,0,-1.7183374406732757,4,0
240217,0,-2.0766187506585663,0,0
267250,0,-6.311534781482951,3,0
46539,0,-3.3843889559831855,1,0
95100,0,-2.864208590258462,0,0
4525,0,-1.7902550893064166,4,0
91654,0,-2.1839717837626362,0,0
198576,0,-1.8829216647465485,0,0
270184,0,-2.101682847291499,0,0
9851,0,-2.1095335580014964,0,0
245657,0,-2.6845691353741414,4,0
60295,0,-2.102618205734867,4,0
71128,0,-2.447389310277148,4,0
19339,0,-2.3425551180887916,0,0
274004,0,-5.602957877513888,0,0
143531,0,-3.123093335796631,0,0
132690,0,-1.7924159019233117,0,0
111519,0,-2.0011887599457476,0,0
89244,0,-3.8643370783627047,4,0
199257,0,-2.058314617808505,0,0
190664,0,-1.9776776289811089,0,0
172658,0,-3.7396307750287843,4,0
81123,0,-2.6642326848356332,5,0
213231,0,-5.162891587704863,3,0
206672,0,-2.016285415616092,0,0
106928,0,-6.696136184887829,3,0
282068,0,-2.2009378559690513,0,0
261291,0,-1.8804557477649457,0,0
84196,0,-2.2753992862202064,0,0
231971,0,-2.0910701524676893,0,0
117450,0,-1.7082220604934384,4,0
81145,0,-1.9660225131096065,0,0
121796,0,-2.124488155131488,0,0
207728,0,-2.682220009653364,0,0
46648,0,-4.334675724868033,1,0
46359,0,-1.7999645700240399,4,0
109164,0,-2.5312679391743997,5,0
79955,0,-2.0538698516740514,0,0
27999,0,-2.113900423865223,0,0
137494,0,-1.8560317965520068,0,0
48748,0,-7.267782449688159,6,0
227451,0,-2.6144899116898332,4,0
255170,0,-2.4446405262754407,4,0
164996,0,-7.2013199758333215,6,0
94242,0,-3.0025085271458605,4,0
221313,0,-1.962144461349604,0,0
83931,0,-1.8347446612680063,0,0
280422,0,-5.391075560954794,3,0
195100,0,-2.0720012705132027,4,0
90780,0,-2.220523212440611,4,0
280081,0,-5.0561531287731425,4,0
201040,0,-2.287329998827993,0,0
103372,0,-1.7198547050055943,4,0
39618,0,-3.324417757200171,4,0
197155,0,-1.8996526022742857,4,0
86941,0,-2.1204989097712037,4,0
233698,0,-2.3092359967678115,0,0
235997,0,-1.620861676562539,0,0
38274,0,-1.8790488381569936,0,0
49794,0,-2.8798558888766785,5,0
214173,0,-2.384287628082077,0,0
56395,0,-2.0281189398942843,0,0
71611,0,-3.3433456929836085,5,0
194333,0,-1.8687447930157923,4,0
96750,0,-2.2193491341574516,0,0
209026,0,-2.915468351189477,4,0
131622,0,-5.9088973598358345,3,0
224211,0,-3.516414944527622,4,0
278162,0,-2.7711904506717975,0,0
136400,0,-1.705042016302805,0,0
215935,0,-2.477046840180605,4,0
163695,0,-1.5342683031976023,0,0
227046,0,-2.2355599877848946,4,0
5181,0,-2.2470903882394913,0,0
19771,0,-1.9958933051235073,0,0
129942,0,-1.9848833122819234,0,0
10327,0,-2.8716782191769554,0,0
244128,0,-1.8731039361704345,0,0
53433,0,-2.163710634228141,0,0
35209,0,-5.961844221700366,3,0
81390,0,-1.7999098717926314,0,0
11840,0,-2.2702052425996557,0,0
98881,0,-2.5390509081412773,4,0
56898,0,-2.645239326622252,5,0
210472,0,-1.9542731614794522,4,0
245490,0,-1.8569682149648445,4,0
151079,0,-2.0734201775964696,4,0
224251,0,-2.9555550317249946,0,0
259883,0,-2.8243195306285753,4,0
78295,0,-2.011899116195146,0,0
194795,0,-2.1350603407398907,0,0
98430,1,-9.396111785490785,6,0
20832,0,-2.0562708800839613,0,0
253932,0,-3.205791672231066,5,0
128958,0,-1.9265775918917258,0,0
243248,0,-3.02690024796029,5,0
231456,0,-2.774015336570142,0,0
81259,0,-2.279836018347528,0,0
132096,0,-3.185659142834976,1,0
121465,0,-2.003788588801754,4,0
132825,0,-1.853218368985812,4,0
240109,0,-4.932305019384867,3,0
197198,0,-3.356269014320156,5,0
80516,0,-3.5179752144258645,4,0
28270,0,-2.121179360264688,0,0
265469,0,-2.136509984419445,4,0
123611,0,-1.7230058452882095,4,0
45817,0,-2.4983103153881405,5,0
52058,0,-3.0290356151783233,5,0
281415,0,-3.2423980367326775,4,0
139085,0,-2.104098132165069,0,0
181091,0,-2.3515794285594485,4,0
17737,0,-1.8999419699502238,0,0
73853,0,-5.14451947130579,1,0
167098,0,-1.8506842723249624,0,0
125673,0,-1.7422344875882738,4,0
243187,0,-2.7254798976375088,4,0
5451,0,-2.0921675174110472,0,0
126431,0,-2.2760149813136348,4,0
201403,0,-2.265164279085877,0,0
252999,0,-2.79973008838447,5,0
172619,0,-2.428643992130247,4,0
106457,0,-4.3469492833339,5,0
85954,0,-2.4090606906416916,0,0
24191,0,-2.738350098600886,1,0
106969,0,-2.6730747247560003,4,0
105760,0,-2.774594560518885,0,0
14040,0,-2.616408044399649,4,0
65183,0,-2.7624021281702316,5,0
218852,0,-3.3474445107966555,1,0
243457,0,-3.605861869533217,1,0
104790,0,-1.9048972989772754,0,0
29063,0,-2.0908295185525096,0,0
90454,0,-2.1493069428096714,0,0
121938,0,-2.944625663389649,4,0
144309,0,-1.9851272784343301,0,0
73721,0,-2.7093899850976313,4,0
107022,0,-1.7315171099225686,4,0
138059,0,-1.9071377807574694,0,0
47892,0,-2.15428574364561,4,0
208484,0,-4.26758039059349,5,0
79032,0,-7.1847839357711445,6,0
36689,0,-1.891083499219337,4,0
247938,0,-2.4292494186251057,0,0
144511,0,-2.305070174367586,0,0
231411,0,-1.8665034122508444,0,0
140846,0,-1.7824606718033242,0,0
177926,0,-1.8640242079525113,4,0
101088,0,-2.119231095652817,0,0
34409,0,-2.775452965728186,4,0
210578,0,-3.3477257733092816,4,0
165607,0,-2.5000529274749477,0,0
101165,0,-3.0662139726987223,0,0
260134,0,-2.7755152021867655,0,0
209702,0,-5.4936521606613695,0,0
41739,0,-2.351684649572154,4,0
77440,0,-2.8058298474079018,1,0
84554,0,-2.3041853164920965,0,0
130910,0,-1.706808267772947,4,0
77879,0,-1.9795797909450161,4,0
90274,0,-7.026134056846489,6,0
83554,0,-2.3538827045958275,4,0
252600,0,-3.1571194732400922,4,0
256582,0,-3.097101362304958,0,0
48700,0,-1.9788348223265102,0,0
12223,0,-2.2495977405605023,0,0
169838,0,-3.118648598113344,4,0
234700,0,-4.635568535782964,1,0
274490,0,-6.7641247677002525,6,0
116093,0,-5.407886012592217,3,0
40967,0,-5.046948063587584,3,0
73028,0,-1.620008587075148,0,0
120363,0,-6.62077605290324,3,0
34352,0,-4.801235356118307,3,0
245693,0,-2.461163756066721,4,0
107268,0,-2.0973800057066603,0,0
181440,0,-1.9982446736032249,0,0
278169,0,-2.554365738526926,4,0
79235,0,-1.9770228059757744,4,0
799,0,-2.4550753660905684,0,0
6462,0,-7.100437807671217,3,0
32243,0,-1.847892224526693,0,0
66529,0,-3.8693407574312304,1,0
169124,0,-1.6868128148554693,0,0
33534,0,-2.0815988676356305,4,0
106484,0,-1.7357583222887991,4,0
275479,0,-3.0659179275597834,0,0
167757,0,-3.2382747542249595,1,0
131350,0,-1.8485517915222431,4,0
8139,0,-1.7603861451064615,4,0
138686,0,-2.4832418615115595,5,0
50910,0,-2.0519017997200644,0,0
255387,0,-2.708579200681675,0,0
133579,0,-2.4375722623888256,4,0
233126,0,-3.0437604966984697,5,0
252372,0,-2.309999420624375,0,0
110222,0,-2.6147305511638117,4,0
46131,0,-2.2337101103148074,0,0
148276,0,-2.360719459354592,0,0
213312,0,-2.4459166683738998,0,0
212501,0,-2.427719820097685,0,0
253018,0,-1.766870241743153,4,0
209824,0,-2.2867050155424633,4,0
229478,0,-7.4496147431893975,6,0
126087,0,-2.540691026001417,5,0
276634,0,-2.2914246479546923,0,0
36675,0,-7.556155006372483,3,0
187971,0,-2.0652429961589833,0,0
104168,0,-2.2264638483576547,4,0
200682,0,-3.1022951342521123,5,0
74560,0,-1.8023620639338205,4,0
193689,0,-2.085653587598603,4,0
232637,0,-1.7315914536889216,0,0
160266,0,-6.54486975839952,6,0
192558,0,-4.4014578750828095,4,0
101622,0,-3.056355541411708,1,0
193610,0,-4.676713038719795,5,0
175971,0,-2.2338165033834696,0,0
27993,0,-1.920673912865007,0,0
48525,0,-1.7982246805105138,4,0
100502,0,-3.447295848653765,1,0
89795,0,-6.454284875994852,6,0
220428,0,-4.654476703004688,3,0
98813,0,-2.475599061405938,4,0
107985,0,-1.8492515537438732,4,0
193242,0,-5.573696701832716,3,0
14206,0,-1.936779302555389,0,0
187255,0,-3.2069278548847007,0,0
16380,0,-1.848486425160024,0,0
12776,0,-2.012112678689943,0,0
11095,0,-2.771142872079359,0,0
133282,0,-6.8199139769743375,6,0
188174,0,-2.7769878390661487,0,0
115262,0,-7.162712526623153,3,0
252226,0,-2.3793186955176404,0,0
247621,0,-3.478757654967346,1,0
220779,0,-4.83025208781188,0,0
276119,0,-1.7056063113213547,0,0
246106,0,-3.0607477308841715,4,0
169346,0,-3.1297092471897394,1,0
11451,0,-2.9357185889636708,4,0
258158,0,-2.6128019934256654,0,0
127052,0,-3.24201351555785,1,0
42641,0,-2.2300566269026105,0,0
95640,0,-4.066101155915567,1,0
59864,0,-4.413880018954222,5,0
169090,0,-2.519638543226883,0,0
268657,0,-2.0638166684694683,0,0
137521,0,-3.8516328931906494,1,0
73432,0,-2.0451643916362614,0,0
226409,0,-1.9888984310090567,0,0
129521,0,-1.9674968455399313,0,0
19538,0,-3.2245886893838254,5,0
32005,0,-2.0722953966160325,0,0
266523,0,-1.8362319195706835,0,0
79791,0,-1.9002213188223502,4,0
157748,0,-1.7982956731950974,4,0
64382,0,-2.346251898404433,0,0
189691,0,-5.072738779888554,3,0
243922,0,-2.6166029371953536,4,0
283119,0,-2.11263236911082,4,0
203224,0,-5.052746239711122,5,0
35825,0,-3.09050603798682,1,0
249962,0,-2.2456779915549823,0,0
24542,0,-4.907114345693922,5,0
95434,1,-11.082802438282632,2,0
240624,0,-3.899845344570203,5,0
55608,0,-1.8766989124237614,0,0
264761,0,-3.802478196096216,0,0
5861,0,-1.7855835061110188,4,0
216272,0,-3.8271666469569254,1,0
37469,0,-3.395601096358072,1,0
254456,0,-2.2263888376736984,0,0
141635,0,-1.750556814130433,4,0
271581,0,-2.256067752011835,0,0
11114,0,-2.065635893667971,4,0
78196,0,-3.261533037114725,4,0
238904,0,-2.185625448926843,0,0
20346,0,-5.905162691522643,1,0
129002,0,-2.916544078139963,0,0
28594,0,-2.1499778276267563,4,0
49952,0,-2.991484074986386,0,0
136551,0,-3.3546554565542883,5,0
40172,0,-5.105487133247027,1,0
61978,0,-4.051237873971565,5,0
217879,0,-2.385324324041764,0,0
118862,0,-1.8518637586996018,0,0
140371,0,-5.011719501838602,3,0
133926,0,-2.1581542924572825,4,0
101000,0,-2.7721853314921376,5,0
280524,0,-2.455657145016948,0,0
144338,1,-8.668966524496152,6,0
187929,0,-4.949556532890264,3,0
181916,0,-1.892125310046568,0,0
153995,0,-2.1400071085452868,0,0
261911,0,-2.8502904515576413,4,0
41720,0,-1.800612990766185,4,0
274527,0,-4.822331623447733,4,0
194015,0,-2.887657790594501,5,0
46469,0,-4.721112143995545,5,0
184989,0,-2.585475294778954,0,0
35740,0,-3.116140590473475,4,0
181846,0,-2.4752761428245336,4,0
153984,0,-2.323915503810441,0,0
110965,0,-2.1806775997338677,0,0
85327,0,-4.442415380935259,1,0
53628,0,-2.162839725903506,0,0
192745,0,-2.7900674608939484,4,0
5494,0,-2.6251603344759147,5,0
42022,1,-10.935827588230508,2,0
211123,0,-2.757851795842067,4,0
259015,0,-1.9790184661332533,0,0
253262,0,-5.363393008692372,3,0
263842,0,-2.978625344778214,4,0
262745,0,-2.0049199707725345,4,0
65763,0,-2.579445048698759,4,0
178008,0,-2.618416624016508,4,0
37853,0,-2.068151647416251,4,0
45103,0,-1.8727429377050424,0,0
24109,0,-1.8089435840474968,0,0
58185,0,-5.170543953571819,1,0
125816,0,-3.2430799828393813,1,0
17466,0,-1.8543071929853692,0,0
33296,0,-6.536732168050429,4,0
88722,0,-5.801557570260533,3,0
65611,0,-3.251618267873625,1,0
52048,0,-4.7995357333351105,1,0
31222,0,-2.0085481471736424,4,0
118429,0,-2.81816886906761,1,0
19925,0,-1.7171577376840839,4,0
44927,0,-4.173611477259136,1,0
217835,0,-2.0649647652673955,0,0
165180,0,-2.5396747409837057,4,0
117826,0,-2.0782785320369577,0,0
110719,0,-5.763241922583504,1,0
176292,0,-1.9181889834925159,4,0
72799,0,-1.9767532946188198,4,0
129715,0,-3.263211345565113,4,0
51705,0,-2.3352023871629766,0,0
183715,0,-1.7578490637154733,0,0
232385,0,-2.802311548009058,1,0
164874,0,-2.161955589738938,4,0
25887,0,-1.841887268706708,0,0
190956,0,-2.3471193258513288,0,0
256896,0,-4.16655642357945,4,0
212227,0,-2.3545024542839457,0,0
240319,0,-4.089253326452054,5,0
244858,0,-2.4580569645099026,0,0
53917,0,-2.783731043101393,0,0
212806,0,-2.213318225094387,4,0
191734,0,-5.965322900751165,3,0
153124,0,-2.250711075035047,0,0
102903,0,-3.757397132356424,5,0
154535,0,-3.3673103605901007,4,0
51483,0,-1.9908580220508167,4,0
164085,0,-2.0487498345642776,0,0
18999,0,-5.654311458312806,1,0
280725,0,-1.5746936870420762,0,0
232572,0,-3.7225249452894573,1,0
19849,0,-5.706980567272699,3,0
225671,0,-2.21113811444914,0,0
158107,0,-1.792558217869663,4,0
283601,0,-2.0091338456915975,0,0
87382,0,-1.9494169003667952,4,0
135125,0,-1.8409113604391556,0,0
183765,0,-7.085906162395451,3,0
280933,0,-2.5535982197155134,5,0
65578,0,-3.123586566521434,4,0
78505,0,-4.10166478990443,4,0
246413,0,-3.15490506755742,4,0
60709,0,-2.617728476656082,5,0
88130,0,-6.429185713281441,6,0
152332,0,-1.794354873716481,4,0
203344,0,-1.804284833258639,4,0
87357,0,-2.3868219180825636,4,0
75438,0,-4.760314790841098,3,0
32817,0,-5.172303102672608,5,0
172782,0,-2.7739014264036523,5,0
214666,0,-2.2727500895936408,0,0
25694,0,-1.9231254653117857,0,0
32438,0,-1.7922612196440393,0,0
250096,0,-2.330529647688903,0,0
69044,0,-2.247264297144297,0,0
282153,0,-3.357850711392502,4,0
152384,0,-1.7443715611138266,4,0
181324,0,-3.2402601919100613,0,0
82170,0,-2.253797284618189,0,0
263958,0,-2.0565488125976916,0,0
207957,0,-3.5275538224006713,5,0
158719,0,-4.255640628777638,1,0
16678,0,-2.7735513542260724,4,0
263819,0,-2.7036801703069187,4,0
155151,0,-2.2110291615984234,0,0
46451,0,-5.777767185918927,1,0
267878,0,-2.4914405190804265,4,0
46520,0,-5.10148840122803,5,0
545,0,-1.9557378884950085,4,0
130501,0,-2.2580202332099,4,0
218047,0,-3.9173843367358,1,0
22410,0,-1.7129345987142677,4,0
235878,0,-2.330315703176705,0,0
57649,0,-2.752240867360497,5,0
65306,0,-1.6789750880160454,0,0
151429,0,-6.198112122237721,3,0
196971,0,-1.9292018578744154,0,0
179727,0,-2.2521607493098186,0,0
189277,0,-3.2766870774417303,4,0
261001,0,-3.907485824717762,1,0
249009,0,-2.1497548984511616,0,0
36026,0,-3.6315541620988445,1,0
10523,0,-1.772728753919101,4,0
91687,0,-2.831962046231075,4,0
70002,0,-2.280953885464202,0,0
206939,0,-1.8662381668123365,0,0
218026,0,-4.216335640910577,5,0
267933,0,-3.965267144962315,1,0
14679,0,-2.925379432140104,5,0
43746,0,-2.346373793374421,0,0
230221,0,-1.976907117900013,4,0
116563,0,-2.110016308907489,0,0
11523,0,-3.0780254976311556,1,0
194245,0,-2.9767986537327347,4,0
282362,0,-3.9272690171375695,5,0
166258,0,-2.2083854680974877,0,0
57073,0,-1.975432117291275,0,0
186406,0,-3.213900993565141,4,0
5988,0,-1.9514583761927267,4,0
70505,0,-1.8252139498909914,0,0
183664,0,-5.616312152948447,4,0
225632,0,-7.462643971287985,3,0
27323,0,-3.085292378540773,1,0
188192,0,-1.7455543208013933,4,0
67139,0,-6.138749141088616,5,0
119066,0,-1.836354328631761,4,0
95841,0,-1.8996436143345545,0,0
25378,0,-4.14713556509864,4,0
239844,0,-3.255858546743103,5,0
202342,0,-1.8142846526651226,4,0
79156,0,-2.831586104672638,5,0
197305,0,-2.4261934320807206,4,0
78516,0,-2.356981648126923,0,0
157309,0,-1.780330379083986,0,0
280214,0,-1.848270346354614,0,0
102409,0,-3.164137471817413,1,0
55472,0,-3.651168371165755,1,0
1936,0,-2.4786016359966867,0,0
136554,0,-2.019363582812842,4,0
103122,0,-2.061551750417422,0,0
201308,0,-2.962880360722775,0,0
261098,0,-2.2110217907685876,0,0
15147,0,-1.9394846522589557,4,0
274089,0,-2.2115200766283696,4,0
21390,0,-4.530467179625242,1,0
283494,0,-3.2801329423335384,4,0
166627,0,-1.991538377031133,0,0
250527,0,-2.2974500832958915,4,0
279242,0,-1.8609919715907417,4,0
218132,0,-3.9375606341235807,4,0
257264,0,-4.104825571500401,5,0
102195,0,-3.702807505171719,1,0
268528,0,-3.083788686563852,4,0
190277,0,-2.847545380354868,5,0
130527,0,-3.601808690343706,1,0
229347,0,-2.7473696297131855,5,0
46125,0,-2.9013232452155044,5,0
190554,0,-1.9631091500481643,0,0
257805,0,-2.0985643202271875,0,0
262282,0,-3.197507681725241,5,0
211091,0,-5.441915502700957,5,0
239113,0,-1.7637030752243343,4,0
210878,0,-2.1789828233630115,0,0
119862,0,-1.8122971222541115,4,0
154727,0,-1.8926869446503949,4,0
161977,0,-6.3358628098444685,4,0
112856,0,-2.642766541119935,0,0
96549,0,-2.3008556370477873,4,0
92132,0,-5.133361739422283,5,0
215835,0,-2.7386173817384027,4,0
33524,0,-2.2150449052458168,0,0
172670,0,-2.3986258610729987,4,0
21837,0,-1.9013887663926057,0,0
126735,0,-5.121250946391845,3,0
28496,0,-2.2601838326686354,0,0
219049,0,-2.7478332696048673,5,0
39516,0,-2.2898075249129506,0,0
98307,0,-1.9374578143788406,4,0
110468,1,-11.264728772857111,2,0
158427,0,-2.4135366670096063,4,0
143430,0,-4.172293661122207,4,0
267022,0,-3.849952322097176,5,0
129857,0,-1.8053670332609395,0,0
62365,0,-2.9040792752732703,5,0
94077,0,-3.6230439098045704,0,0
214918,0,-5.319390173697059,3,0
117055,0,-1.7900753850540412,0,0
251921,0,-1.8254366140288711,4,0
123720,0,-2.004190675553118,4,0
79595,0,-2.5311145977162792,0,0
239213,0,-6.693955208460564,5,0
203566,0,-1.743811839216534,0,0
235930,0,-1.8550183367862905,0,0
